concept:name,timestamp,time:timestamp,case:label,case:concept:name,org:resource
Release PO,,09.01.10 08:03,normal,963,Deloras
Post GR,,09.01.10 08:05,normal,963,Deloras
Post IR,,09.01.10 08:06,normal,963,Howard
Pay,,09.01.10 08:08,normal,963,Lannie
Create SC,,09.01.10 08:09,normal,964,Jamika
Purchase SC,,09.01.10 08:11,normal,964,Paul
Approve SC,,09.01.10 08:12,normal,964,Hugo
Create PO,,09.01.10 08:13,normal,964,Ronald
Release PO,,09.01.10 08:15,normal,964,Hassie
Post GR,,09.01.10 08:16,normal,964,Velda
Post IR,,09.01.10 08:18,normal,964,Brian
Pay,,09.01.10 08:19,normal,964,Lannie
Create SC,,09.01.10 08:21,Late,965,Jamika
Purchase SC,,09.01.10 08:22,Late,965,Shandi
Approve SC,,09.01.10 08:24,Late,965,Hugo
Release PO,,09.01.10 08:25,Late,965,Tiffiny
Post GR,,09.01.10 08:26,Late,965,Issac
Post IR,,09.01.10 08:28,Late,965,Alyce
Create PO,,09.01.10 08:29,Late,965,Wilton
Approve PO 1,,09.01.10 08:31,Late,965,Doretta
Pay,,09.01.10 08:32,Late,965,Lannie
Create SC,,09.01.10 08:34,normal,966,Jamika
Purchase SC,,09.01.10 08:35,normal,966,Paul
Approve SC,,09.01.10 08:36,normal,966,Hugo
Create PO,,09.01.10 08:38,normal,966,Ronald
Release PO,,09.01.10 08:39,normal,966,Hassie
Post GR,,09.01.10 08:41,normal,966,Velda
Post IR,,09.01.10 08:42,normal,966,Rossana
Pay,,09.01.10 08:44,normal,966,Lannie
Create SC,,09.01.10 08:45,normal,967,Jamika
Purchase SC,,09.01.10 08:47,normal,967,Shandi
Approve SC,,09.01.10 08:48,normal,967,Hugo
Create PO,,09.01.10 08:49,normal,967,Keven
Approve PO 1,,09.01.10 08:51,normal,967,Doretta
Release PO,,09.01.10 08:52,normal,967,Deloras
Post GR,,09.01.10 08:54,normal,967,Issac
Post IR,,09.01.10 08:55,normal,967,Alyce
Pay,,09.01.10 08:57,normal,967,Lannie
Create SC,,09.01.10 08:58,SkipSequence,968,Jamika
Purchase SC,,09.01.10 09:00,SkipSequence,968,Paul
Approve SC,,09.01.10 09:01,SkipSequence,968,Hugo
Create PO,,09.01.10 09:02,SkipSequence,968,Wilton
Approve PO 1,,09.01.10 09:04,SkipSequence,968,Issac
Approve PO 2,,09.01.10 09:05,SkipSequence,968,Roseanne
Post GR,,09.01.10 09:07,SkipSequence,968,Velda
Post IR,,09.01.10 09:08,SkipSequence,968,Brian
Pay,,09.01.10 09:10,SkipSequence,968,Lannie
Create SC,,09.01.10 09:11,Late,969,Jamika
Approve SC,,09.01.10 09:12,Late,969,Hugo
Purchase SC,,09.01.10 09:14,Late,969,Paul
Create PO,,09.01.10 09:15,Late,969,Ronald
Release PO,,09.01.10 09:17,Late,969,Hassie
Post GR,,09.01.10 09:18,Late,969,Velda
Post IR,,09.01.10 09:20,Late,969,Rossana
Pay,,09.01.10 09:21,Late,969,Lannie
Create SC,,09.01.10 09:23,normal,970,Jamika
Purchase SC,,09.01.10 09:24,normal,970,Paul
Approve SC,,09.01.10 09:25,normal,970,Hugo
Create PO,,09.01.10 09:27,normal,970,Wilton
Approve PO 1,,09.01.10 09:28,normal,970,Clayton
Release PO,,09.01.10 09:30,normal,970,Grayce
Post GR,,09.01.10 09:31,normal,970,Jin
Post IR,,09.01.10 09:33,normal,970,Howard
Pay,,09.01.10 09:34,normal,970,Lannie
Create SC,,09.01.10 09:36,normal,971,Jamika
Purchase SC,,09.01.10 09:37,normal,971,Paul
Approve SC,,09.01.10 09:38,normal,971,Hugo
Create PO,,09.01.10 09:40,normal,971,Ronald
Release PO,,09.01.10 09:41,normal,971,Hassie
Post GR,,09.01.10 09:43,normal,971,Velda
Post IR,,09.01.10 09:44,normal,971,Brian
Pay,,09.01.10 09:46,normal,971,Lannie
Create SC,,09.01.10 09:47,normal,972,Jamika
Purchase SC,,09.01.10 09:48,normal,972,Paul
Approve SC,,09.01.10 09:50,normal,972,Hugo
Create PO,,09.01.10 09:51,normal,972,Ronald
Release PO,,09.01.10 09:53,normal,972,Deloras
Post GR,,09.01.10 09:54,normal,972,Issac
Post IR,,09.01.10 09:56,normal,972,Alyce
Pay,,09.01.10 09:57,normal,972,Lannie
Create SC,,09.01.10 09:59,normal,973,Jamika
Purchase SC,,09.01.10 10:00,normal,973,Shandi
Approve SC,,09.01.10 10:01,normal,973,Hugo
Create PO,,09.01.10 10:03,normal,973,Keven
Approve PO 1,,09.01.10 10:04,normal,973,Doretta
Release PO,,09.01.10 10:06,normal,973,Hassie
Post GR,,09.01.10 10:07,normal,973,Velda
Post IR,,09.01.10 10:09,normal,973,Brian
Pay,,09.01.10 10:10,normal,973,Lannie
Create SC,,09.01.10 10:12,normal,974,Jamika
Purchase SC,,09.01.10 10:13,normal,974,Paul
Approve SC,,09.01.10 10:14,normal,974,Hugo
Create PO,,09.01.10 10:16,normal,974,Ronald
Release PO,,09.01.10 10:17,normal,974,Deloras
Post GR,,09.01.10 10:19,normal,974,Lisa
Post IR,,09.01.10 10:20,normal,974,Michaele
Pay,,09.01.10 10:22,normal,974,Lannie
Create SC,,09.01.10 10:23,normal,975,Jamika
Purchase SC,,09.01.10 10:24,normal,975,Shandi
Approve SC,,09.01.10 10:26,normal,975,Hugo
Create PO,,09.01.10 10:27,normal,975,Wilton
Approve PO 1,,09.01.10 10:29,normal,975,Clayton
Release PO,,09.01.10 10:30,normal,975,Deloras
Post GR,,09.01.10 10:32,normal,975,Doretta
Post IR,,09.01.10 10:33,normal,975,Rossana
Pay,,09.01.10 10:35,normal,975,Lannie
Create PR,,09.01.10 10:36,normal,976,Lisa
Release PR,,09.01.10 10:37,normal,976,Evelin
Create PO,,09.01.10 10:39,normal,976,Wilton
Approve PO 1,,09.01.10 10:40,normal,976,Doretta
Release PO,,09.01.10 10:42,normal,976,Grayce
Post GR,,09.01.10 10:43,normal,976,Issac
Post IR,,09.01.10 10:45,normal,976,Alyce
Pay,,09.01.10 10:46,normal,976,Lannie
Create SC,,09.01.10 10:48,normal,977,Jamika
Purchase SC,,09.01.10 10:49,normal,977,Paul
Approve SC,,09.01.10 10:50,normal,977,Hugo
Create PO,,09.01.10 10:52,normal,977,Ronald
Release PO,,09.01.10 10:53,normal,977,Deloras
Post GR,,09.01.10 10:55,normal,977,Junior
Post IR,,09.01.10 10:56,normal,977,Johnny
Pay,,09.01.10 10:58,normal,977,Lannie
Create PR,,09.01.10 10:59,Attribute,978,Lisa
Release PR,,09.01.10 11:00,Attribute,978,Wilton
Create PO,,09.01.10 11:02,Attribute,978,Hoyt
Release PO,,09.01.10 11:03,Attribute,978,Tiffiny
Post GR,,09.01.10 11:05,Attribute,978,Doretta
Post IR,,09.01.10 11:06,Attribute,978,Brian
Pay,,09.01.10 11:08,Attribute,978,Lannie
Create SC,,09.01.10 11:09,normal,979,Jamika
Purchase SC,,09.01.10 11:11,normal,979,Shandi
Approve SC,,09.01.10 11:12,normal,979,Hugo
Create PO,,09.01.10 11:13,normal,979,Keven
Approve PO 1,,09.01.10 11:15,normal,979,Doretta
Release PO,,09.01.10 11:16,normal,979,Deloras
Post GR,,09.01.10 11:18,normal,979,Issac
Post IR,,09.01.10 11:19,normal,979,Alyce
Pay,,09.01.10 11:21,normal,979,Lannie
Create SC,,09.01.10 11:22,normal,980,Jamika
Purchase SC,,09.01.10 11:24,normal,980,Paul
Approve SC,,09.01.10 11:25,normal,980,Hugo
Create PO,,09.01.10 11:26,normal,980,Ronald
Release PO,,09.01.10 11:28,normal,980,Hassie
Post GR,,09.01.10 11:29,normal,980,Velda
Post IR,,09.01.10 11:31,normal,980,Brian
Pay,,09.01.10 11:32,normal,980,Lannie
Create PR,,09.01.10 11:34,Attribute,981,Lisa
Release PR,,09.01.10 11:35,Attribute,981,Evelin
Create PO,,09.01.10 11:36,Attribute,981,Wilton
Approve PO 1,,09.01.10 11:38,Attribute,981,James
Release PO,,09.01.10 11:39,Attribute,981,Hassie
Post GR,,09.01.10 11:41,Attribute,981,Velda
Post IR,,09.01.10 11:42,Attribute,981,Brian
Pay,,09.01.10 11:44,Attribute,981,Lannie
Create PO,,09.01.10 11:45,Early,982,Wilton
Approve PO 1,,09.01.10 11:47,Early,982,Doretta
Create SC,,09.01.10 11:48,Early,982,Jamika
Purchase SC,,09.01.10 11:49,Early,982,Paul
Approve SC,,09.01.10 11:51,Early,982,Hugo
Release PO,,09.01.10 11:52,Early,982,Hassie
Post GR,,09.01.10 11:54,Early,982,Velda
Post IR,,09.01.10 11:55,Early,982,Brian
Pay,,09.01.10 11:57,Early,982,Lannie
Create SC,,09.01.10 11:58,normal,983,Jamika
Purchase SC,,09.01.10 12:00,normal,983,Paul
Approve SC,,09.01.10 12:01,normal,983,Hugo
Create PO,,09.01.10 12:02,normal,983,Keven
Approve PO 1,,09.01.10 12:04,normal,983,Doretta
Release PO,,09.01.10 12:05,normal,983,Deloras
Post GR,,09.01.10 12:07,normal,983,Jin
Post IR,,09.01.10 12:08,normal,983,Howard
Pay,,09.01.10 12:10,normal,983,Lannie
Create SC,,09.01.10 12:11,normal,984,Jamika
Purchase SC,,09.01.10 12:12,normal,984,Shandi
Approve SC,,09.01.10 12:14,normal,984,Hugo
Create PO,,09.01.10 12:15,normal,984,Ronald
Release PO,,09.01.10 12:17,normal,984,Hassie
Post GR,,09.01.10 12:18,normal,984,Velda
Post IR,,09.01.10 12:20,normal,984,Brian
Pay,,09.01.10 12:21,normal,984,Lannie
Create SC,,09.01.10 12:23,normal,985,Jamika
Purchase SC,,09.01.10 12:24,normal,985,Shandi
Approve SC,,09.01.10 12:25,normal,985,Hugo
Create PO,,09.01.10 12:27,normal,985,Wilton
Approve PO 1,,09.01.10 12:28,normal,985,Clayton
Release PO,,09.01.10 12:30,normal,985,Hassie
Post GR,,09.01.10 12:31,normal,985,Velda
Post IR,,09.01.10 12:33,normal,985,Brian
Pay,,09.01.10 12:34,normal,985,Lannie
Create SC,,09.01.10 12:36,normal,986,Jamika
Purchase SC,,09.01.10 12:37,normal,986,Shandi
Approve SC,,09.01.10 12:38,normal,986,Hugo
Create PO,,09.01.10 12:40,normal,986,Keven
Approve PO 1,,09.01.10 12:41,normal,986,Clayton
Release PO,,09.01.10 12:43,normal,986,Grayce
Post GR,,09.01.10 12:44,normal,986,Issac
Post IR,,09.01.10 12:46,normal,986,Alyce
Pay,,09.01.10 12:47,normal,986,Lannie
Random activity 4,,09.01.10 12:48,Insert,987,Random user 66
Create SC,,09.01.10 12:50,Insert,987,Jamika
Purchase SC,,09.01.10 12:51,Insert,987,Paul
Approve SC,,09.01.10 12:53,Insert,987,Hugo
Create PO,,09.01.10 12:54,Insert,987,Ronald
Release PO,,09.01.10 12:56,Insert,987,Hassie
Post GR,,09.01.10 12:57,Insert,987,Velda
Random activity 12,,09.01.10 12:59,Insert,987,Random user 36
Post IR,,09.01.10 13:00,Insert,987,Brian
Pay,,09.01.10 13:01,Insert,987,Lannie
Create SC,,09.01.10 13:03,normal,988,Jamika
Purchase SC,,09.01.10 13:04,normal,988,Paul
Approve SC,,09.01.10 13:06,normal,988,Hugo
Create PO,,09.01.10 13:07,normal,988,Wilton
Approve PO 1,,09.01.10 13:09,normal,988,Clayton
Release PO,,09.01.10 13:10,normal,988,Hassie
Post GR,,09.01.10 13:12,normal,988,Velda
Post IR,,09.01.10 13:13,normal,988,Rossana
Pay,,09.01.10 13:14,normal,988,Lannie
Create SC,,09.01.10 13:16,normal,989,Jamika
Purchase SC,,09.01.10 13:17,normal,989,Paul
Approve SC,,09.01.10 13:19,normal,989,Hugo
Create PO,,09.01.10 13:20,normal,989,Ronald
Release PO,,09.01.10 13:22,normal,989,Hassie
Post GR,,09.01.10 13:23,normal,989,Velda
Post IR,,09.01.10 13:24,normal,989,Rossana
Pay,,09.01.10 13:26,normal,989,Lannie
Create PR,,09.01.10 13:27,normal,990,Lisa
Release PR,,09.01.10 13:29,normal,990,Wilton
Create PO,,09.01.10 13:30,normal,990,Ronald
Release PO,,09.01.10 13:32,normal,990,Hassie
Post GR,,09.01.10 13:33,normal,990,Velda
Post IR,,09.01.10 13:35,normal,990,Brian
Pay,,09.01.10 13:36,normal,990,Lannie
Create SC,,09.01.10 13:37,normal,991,Jamika
Purchase SC,,09.01.10 13:39,normal,991,Paul
Approve SC,,09.01.10 13:40,normal,991,Hugo
Create PO,,09.01.10 13:42,normal,991,Ronald
Release PO,,09.01.10 13:43,normal,991,Hassie
Post GR,,09.01.10 13:45,normal,991,Velda
Post IR,,09.01.10 13:46,normal,991,Rossana
Pay,,09.01.10 13:48,normal,991,Lannie
Create SC,,09.01.10 13:49,Rework,992,Jamika
Purchase SC,,09.01.10 13:50,Rework,992,Paul
Create SC,,09.01.10 13:52,Rework,992,Jamika
Purchase SC,,09.01.10 13:53,Rework,992,Paul
Approve SC,,09.01.10 13:55,Rework,992,Hugo
Create PO,,09.01.10 13:56,Rework,992,Ronald
Release PO,,09.01.10 13:58,Rework,992,Grayce
Post GR,,09.01.10 13:59,Rework,992,Deloras
Post IR,,09.01.10 14:00,Rework,992,Howard
Pay,,09.01.10 14:02,Rework,992,Lannie
Create SC,,09.01.10 14:03,SkipSequence,993,Jamika
Approve SC,,09.01.10 14:05,SkipSequence,993,Hugo
Create PO,,09.01.10 14:06,SkipSequence,993,Ronald
Release PO,,09.01.10 14:08,SkipSequence,993,Hassie
Post GR,,09.01.10 14:09,SkipSequence,993,Velda
Post IR,,09.01.10 14:11,SkipSequence,993,Brian
Pay,,09.01.10 14:12,SkipSequence,993,Lannie
Create SC,,09.01.10 14:13,normal,994,Jamika
Purchase SC,,09.01.10 14:15,normal,994,Paul
Approve SC,,09.01.10 14:16,normal,994,Hugo
Create PO,,09.01.10 14:18,normal,994,Ronald
Release PO,,09.01.10 14:19,normal,994,Hassie
Post GR,,09.01.10 14:21,normal,994,Velda
Post IR,,09.01.10 14:22,normal,994,Brian
Pay,,09.01.10 14:24,normal,994,Lannie
Create SC,,09.01.10 14:25,normal,995,Jamika
Purchase SC,,09.01.10 14:26,normal,995,Shandi
Approve SC,,09.01.10 14:28,normal,995,Hugo
Create PO,,09.01.10 14:29,normal,995,Ronald
Release PO,,09.01.10 14:31,normal,995,Hassie
Post GR,,09.01.10 14:32,normal,995,Velda
Post IR,,09.01.10 14:34,normal,995,Rossana
Pay,,09.01.10 14:35,normal,995,Lannie
Create SC,,09.01.10 14:36,normal,996,Jamika
Purchase SC,,09.01.10 14:38,normal,996,Shandi
Approve SC,,09.01.10 14:39,normal,996,Hugo
Create PO,,09.01.10 14:41,normal,996,Wilton
Approve PO 1,,09.01.10 14:42,normal,996,Issac
Approve PO 2,,09.01.10 14:44,normal,996,Sigrid
Release PO,,09.01.10 14:45,normal,996,Chan
Post GR,,09.01.10 14:47,normal,996,Junior
Post IR,,09.01.10 14:48,normal,996,Michaele
Pay,,09.01.10 14:49,normal,996,Lannie
Create SC,,09.01.10 14:51,normal,997,Jamika
Purchase SC,,09.01.10 14:52,normal,997,Paul
Approve SC,,09.01.10 14:54,normal,997,Hugo
Create PO,,09.01.10 14:55,normal,997,Ronald
Release PO,,09.01.10 14:57,normal,997,Hassie
Post GR,,09.01.10 14:58,normal,997,Velda
Post IR,,09.01.10 15:00,normal,997,Rossana
Pay,,09.01.10 15:01,normal,997,Lannie
Create SC,,09.01.10 15:02,normal,998,Jamika
Purchase SC,,09.01.10 15:04,normal,998,Shandi
Approve SC,,09.01.10 15:05,normal,998,Hugo
Create PO,,09.01.10 15:07,normal,998,Keven
Approve PO 1,,09.01.10 15:08,normal,998,Doretta
Release PO,,09.01.10 15:10,normal,998,Hassie
Post GR,,09.01.10 15:11,normal,998,Velda
Post IR,,09.01.10 15:12,normal,998,Brian
Pay,,09.01.10 15:14,normal,998,Lannie
Create SC,,09.01.10 15:15,normal,999,Jamika
Purchase SC,,09.01.10 15:17,normal,999,Paul
Approve SC,,09.01.10 15:18,normal,999,Hugo
Create PO,,09.01.10 15:20,normal,999,Wilton
Approve PO 1,,09.01.10 15:21,normal,999,Doretta
Release PO,,09.01.10 15:23,normal,999,Deloras
Post GR,,09.01.10 15:24,normal,999,Sherell
Post IR,,09.01.10 15:25,normal,999,Alyce
Pay,,09.01.10 15:27,normal,999,Lannie
Create SC,,09.01.10 15:28,normal,1000,Jamika
Purchase SC,,09.01.10 15:30,normal,1000,Shandi
Approve SC,,09.01.10 15:31,normal,1000,Hugo
Create PO,,09.01.10 15:33,normal,1000,Ronald
Release PO,,09.01.10 15:34,normal,1000,Hassie
Post GR,,09.01.10 15:36,normal,1000,Velda
Post IR,,09.01.10 15:37,normal,1000,Rossana
Pay,,09.01.10 15:38,normal,1000,Lannie
Create SC,,09.01.10 15:40,normal,1001,Jamika
Purchase SC,,09.01.10 15:41,normal,1001,Paul
Approve SC,,09.01.10 15:43,normal,1001,Hugo
Create PO,,09.01.10 15:44,normal,1001,Ronald
Release PO,,09.01.10 15:46,normal,1001,Deloras
Post GR,,09.01.10 15:47,normal,1001,Doretta
Post IR,,09.01.10 15:48,normal,1001,Rossana
Pay,,09.01.10 15:50,normal,1001,Lannie
Create SC,,09.01.10 15:51,normal,1002,Jamika
Purchase SC,,09.01.10 15:53,normal,1002,Paul
Approve SC,,09.01.10 15:54,normal,1002,Hugo
Create PO,,09.01.10 15:56,normal,1002,Wilton
Approve PO 1,,09.01.10 15:57,normal,1002,Chan
Release PO,,09.01.10 15:59,normal,1002,Hassie
Post GR,,09.01.10 16:00,normal,1002,Velda
Post IR,,09.01.10 16:01,normal,1002,Brian
Pay,,09.01.10 16:03,normal,1002,Lannie
Create PR,,09.01.10 16:04,Rework,1003,Lisa
Release PR,,09.01.10 16:06,Rework,1003,Evelin
Create PO,,09.01.10 16:07,Rework,1003,Keven
Approve PO 1,,09.01.10 16:09,Rework,1003,Doretta
Create PO,,09.01.10 16:10,Rework,1003,Keven
Approve PO 1,,09.01.10 16:12,Rework,1003,Doretta
Release PO,,09.01.10 16:13,Rework,1003,Grayce
Post GR,,09.01.10 16:14,Rework,1003,Lisa
Post IR,,09.01.10 16:16,Rework,1003,Johnny
Pay,,09.01.10 16:17,Rework,1003,Lannie
Create PR,,09.01.10 16:19,Early,1004,Lisa
Release PR,,09.01.10 16:20,Early,1004,Evelin
Release PO,,09.01.10 16:22,Early,1004,Deloras
Create PO,,09.01.10 16:23,Early,1004,Keven
Approve PO 1,,09.01.10 16:24,Early,1004,Roseanne
Post GR,,09.01.10 16:26,Early,1004,Sherell
Post IR,,09.01.10 16:27,Early,1004,Alyce
Pay,,09.01.10 16:29,Early,1004,Lannie
Create PR,,09.01.10 16:30,normal,1005,Lisa
Release PR,,09.01.10 16:32,normal,1005,Wilton
Create PO,,09.01.10 16:33,normal,1005,Ronald
Release PO,,09.01.10 16:35,normal,1005,Hassie
Post GR,,09.01.10 16:36,normal,1005,Velda
Post IR,,09.01.10 16:37,normal,1005,Brian
Pay,,09.01.10 16:39,normal,1005,Lannie
Create SC,,09.01.10 16:40,Late,1006,Jamika
Purchase SC,,09.01.10 16:42,Late,1006,Paul
Release PO,,09.01.10 16:43,Late,1006,Deloras
Post GR,,09.01.10 16:45,Late,1006,Jack
Post IR,,09.01.10 16:46,Late,1006,Howard
Approve SC,,09.01.10 16:48,Late,1006,Hugo
Create PO,,09.01.10 16:49,Late,1006,Ronald
Pay,,09.01.10 16:50,Late,1006,Lannie
Create SC,,09.01.10 16:52,normal,1007,Jamika
Purchase SC,,09.01.10 16:53,normal,1007,Paul
Approve SC,,09.01.10 16:55,normal,1007,Hugo
Create PO,,09.01.10 16:56,normal,1007,Keven
Approve PO 1,,09.01.10 16:58,normal,1007,Roseanne
Release PO,,09.01.10 16:59,normal,1007,Deloras
Post GR,,09.01.10 17:00,normal,1007,Issac
Post IR,,09.01.10 17:02,normal,1007,Alyce
Pay,,09.01.10 17:03,normal,1007,Lannie
Create SC,,09.01.10 17:05,Rework,1008,Jamika
Purchase SC,,09.01.10 17:06,Rework,1008,Paul
Approve SC,,09.01.10 17:08,Rework,1008,Hugo
Create PO,,09.01.10 17:09,Rework,1008,Wilton
Approve PO 1,,09.01.10 17:11,Rework,1008,Chan
Release PO,,09.01.10 17:12,Rework,1008,Hassie
Post GR,,09.01.10 17:13,Rework,1008,Velda
Approve PO 1,,09.01.10 17:15,Rework,1008,Chan
Release PO,,09.01.10 17:16,Rework,1008,Hassie
Post GR,,09.01.10 17:18,Rework,1008,Velda
Post IR,,09.01.10 17:19,Rework,1008,Rossana
Pay,,09.01.10 17:21,Rework,1008,Lannie
Create SC,,09.01.10 17:22,normal,1009,Jamika
Purchase SC,,09.01.10 17:24,normal,1009,Paul
Approve SC,,09.01.10 17:25,normal,1009,Hugo
Create PO,,09.01.10 17:26,normal,1009,Wilton
Approve PO 1,,09.01.10 17:28,normal,1009,Chan
Release PO,,09.01.10 17:29,normal,1009,Deloras
Post GR,,09.01.10 17:31,normal,1009,Doretta
Post IR,,09.01.10 17:32,normal,1009,Brian
Pay,,09.01.10 17:34,normal,1009,Lannie
Create SC,,09.01.10 17:35,normal,1010,Jamika
Purchase SC,,09.01.10 17:36,normal,1010,Paul
Approve SC,,09.01.10 17:38,normal,1010,Hugo
Create PO,,09.01.10 17:39,normal,1010,Keven
Approve PO 1,,09.01.10 17:41,normal,1010,Chan
Release PO,,09.01.10 17:42,normal,1010,Hassie
Post GR,,09.01.10 17:44,normal,1010,Velda
Post IR,,09.01.10 17:45,normal,1010,Brian
Pay,,09.01.10 17:47,normal,1010,Lannie
Create SC,,09.01.10 17:48,Insert,1011,Jamika
Purchase SC,,09.01.10 17:49,Insert,1011,Paul
Random activity 10,,09.01.10 17:51,Insert,1011,Random user 63
Approve SC,,09.01.10 17:52,Insert,1011,Hugo
Create PO,,09.01.10 17:54,Insert,1011,Ronald
Release PO,,09.01.10 17:55,Insert,1011,Deloras
Post GR,,09.01.10 17:57,Insert,1011,Sherell
Post IR,,09.01.10 17:58,Insert,1011,Alyce
Pay,,09.01.10 18:00,Insert,1011,Lannie
Create PR,,09.01.10 18:01,normal,1012,Lisa
Release PR,,09.01.10 18:02,normal,1012,Wilton
Create PO,,09.01.10 18:04,normal,1012,Keven
Approve PO 1,,09.01.10 18:05,normal,1012,Clayton
Release PO,,09.01.10 18:07,normal,1012,Hassie
Post GR,,09.01.10 18:08,normal,1012,Velda
Post IR,,09.01.10 18:10,normal,1012,Rossana
Pay,,09.01.10 18:11,normal,1012,Lannie
Create SC,,09.01.10 18:12,normal,1013,Jamika
Purchase SC,,09.01.10 18:14,normal,1013,Paul
Approve SC,,09.01.10 18:15,normal,1013,Hugo
Create PO,,09.01.10 18:17,normal,1013,Ronald
Release PO,,09.01.10 18:18,normal,1013,Hassie
Post GR,,09.01.10 18:20,normal,1013,Velda
Post IR,,09.01.10 18:21,normal,1013,Brian
Pay,,09.01.10 18:23,normal,1013,Lannie
Create SC,,09.01.10 18:24,normal,1014,Jamika
Purchase SC,,09.01.10 18:25,normal,1014,Shandi
Approve SC,,09.01.10 18:27,normal,1014,Hugo
Create PO,,09.01.10 18:28,normal,1014,Wilton
Approve PO 1,,09.01.10 18:30,normal,1014,Doretta
Release PO,,09.01.10 18:31,normal,1014,Hassie
Post GR,,09.01.10 18:33,normal,1014,Velda
Post IR,,09.01.10 18:34,normal,1014,Brian
Pay,,09.01.10 18:36,normal,1014,Lannie
Create SC,,09.01.10 18:37,Insert,1015,Jamika
Purchase SC,,09.01.10 18:38,Insert,1015,Shandi
Random activity 6,,09.01.10 18:40,Insert,1015,Random user 20
Approve SC,,09.01.10 18:41,Insert,1015,Hugo
Create PO,,09.01.10 18:43,Insert,1015,Ronald
Release PO,,09.01.10 18:44,Insert,1015,Hassie
Post GR,,09.01.10 18:46,Insert,1015,Velda
Post IR,,09.01.10 18:47,Insert,1015,Brian
Pay,,09.01.10 18:48,Insert,1015,Lannie
Create SC,,09.01.10 18:50,normal,1016,Jamika
Purchase SC,,09.01.10 18:51,normal,1016,Shandi
Approve SC,,09.01.10 18:53,normal,1016,Hugo
Create PO,,09.01.10 18:54,normal,1016,Wilton
Approve PO 1,,09.01.10 18:56,normal,1016,Doretta
Release PO,,09.01.10 18:57,normal,1016,Deloras
Post GR,,09.01.10 18:59,normal,1016,Jack
Post IR,,09.01.10 19:00,normal,1016,Howard
Pay,,09.01.10 19:01,normal,1016,Lannie
Create SC,,09.01.10 19:03,Attribute,1017,Jamika
Purchase SC,,09.01.10 19:04,Attribute,1017,Paul
Approve SC,,09.01.10 19:06,Attribute,1017,Hugo
Create PO,,09.01.10 19:07,Attribute,1017,Wilton
Approve PO 1,,09.01.10 19:09,Attribute,1017,Clayton
Release PO,,09.01.10 19:10,Attribute,1017,Deloras
Post GR,,09.01.10 19:12,Attribute,1017,Maryellen
Post IR,,09.01.10 19:13,Attribute,1017,Marilyn
Pay,,09.01.10 19:14,Attribute,1017,Hannah
Create SC,,09.01.10 19:16,normal,1018,Jamika
Purchase SC,,09.01.10 19:17,normal,1018,Paul
Approve SC,,09.01.10 19:19,normal,1018,Hugo
Create PO,,09.01.10 19:20,normal,1018,Wilton
Approve PO 1,,09.01.10 19:22,normal,1018,Roseanne
Release PO,,09.01.10 19:23,normal,1018,Hassie
Post GR,,09.01.10 19:24,normal,1018,Velda
Post IR,,09.01.10 19:26,normal,1018,Brian
Pay,,09.01.10 19:27,normal,1018,Lannie
Create SC,,09.01.10 19:29,normal,1019,Jamika
Purchase SC,,09.01.10 19:30,normal,1019,Paul
Approve SC,,09.01.10 19:32,normal,1019,Hugo
Create PO,,09.01.10 19:33,normal,1019,Wilton
Approve PO 1,,09.01.10 19:35,normal,1019,Clayton
Release PO,,09.01.10 19:36,normal,1019,Hassie
Post GR,,09.01.10 19:37,normal,1019,Velda
Post IR,,09.01.10 19:39,normal,1019,Rossana
Pay,,09.01.10 19:40,normal,1019,Lannie
Create PR,,09.01.10 19:42,Attribute,1020,Iluminada
Release PR,,09.01.10 19:43,Attribute,1020,Wilton
Create PO,,09.01.10 19:45,Attribute,1020,Ronald
Release PO,,09.01.10 19:46,Attribute,1020,Hassie
Post GR,,09.01.10 19:48,Attribute,1020,Sigrid
Post IR,,09.01.10 19:49,Attribute,1020,Rossana
Pay,,09.01.10 19:50,Attribute,1020,Lannie
Release PO,,09.01.10 19:52,Early,1021,Hassie
Create SC,,09.01.10 19:53,Early,1021,Jamika
Purchase SC,,09.01.10 19:55,Early,1021,Paul
Approve SC,,09.01.10 19:56,Early,1021,Hugo
Create PO,,09.01.10 19:58,Early,1021,Ronald
Post GR,,09.01.10 19:59,Early,1021,Velda
Post IR,,09.01.10 20:00,Early,1021,Rossana
Pay,,09.01.10 20:02,Early,1021,Lannie
Create SC,,09.01.10 20:03,normal,1022,Jamika
Purchase SC,,09.01.10 20:05,normal,1022,Paul
Approve SC,,09.01.10 20:06,normal,1022,Hugo
Create PO,,09.01.10 20:08,normal,1022,Wilton
Approve PO 1,,09.01.10 20:09,normal,1022,Doretta
Release PO,,09.01.10 20:11,normal,1022,Deloras
Post GR,,09.01.10 20:12,normal,1022,Jack
Post IR,,09.01.10 20:13,normal,1022,Howard
Pay,,09.01.10 20:15,normal,1022,Lannie
Create PR,,09.01.10 20:16,normal,1023,Lisa
Release PR,,09.01.10 20:18,normal,1023,Evelin
Create PO,,09.01.10 20:19,normal,1023,Keven
Approve PO 1,,09.01.10 20:21,normal,1023,Doretta
Release PO,,09.01.10 20:22,normal,1023,Tiffiny
Post GR,,09.01.10 20:24,normal,1023,Jack
Post IR,,09.01.10 20:25,normal,1023,Howard
Pay,,09.01.10 20:26,normal,1023,Lannie
Create SC,,09.01.10 20:28,normal,1024,Jamika
