concept:name,timestamp,time:timestamp,case:label,case:concept:name,org:resource
Activity J,,03.01.10 04:36,Rework,338,Velda
Activity B,,03.01.10 04:37,Rework,338,Michaele
Activity M,,03.01.10 04:39,Rework,338,Howard
Activity J,,03.01.10 04:40,Rework,338,Velda
Activity B,,03.01.10 04:42,Rework,338,Michaele
Activity C,,03.01.10 04:43,Late,339,Della
Activity G,,03.01.10 04:45,Late,339,Steve
Activity D,,03.01.10 04:46,Late,339,Emily
Activity I,,03.01.10 04:48,Late,339,Iluminada
Activity A,,03.01.10 04:49,Late,339,Steve
Activity K,,03.01.10 04:50,Late,339,Issac
Activity J,,03.01.10 04:52,Late,339,Velda
Activity B,,03.01.10 04:53,Late,339,Michaele
Activity Y,,03.01.10 04:55,Early,340,Johnny
Activity A,,03.01.10 04:56,Early,340,Micheline
Activity B,,03.01.10 04:58,Early,340,Michaele
Activity A,,03.01.10 04:59,Attribute,341,Doretta
Activity C,,03.01.10 05:00,Attribute,341,Jack
Activity F,,03.01.10 05:02,Attribute,341,Howard
Activity D,,03.01.10 05:03,Attribute,341,Wilton
Activity I,,03.01.10 05:05,Attribute,341,Maryellen
Activity K,,03.01.10 05:06,Attribute,341,Velda
Activity J,,03.01.10 05:08,Attribute,341,Hoyt
Activity B,,03.01.10 05:09,Attribute,341,Wilton
Activity Y,,03.01.10 05:11,Early,342,Johnny
Activity A,,03.01.10 05:12,Early,342,Micheline
Activity B,,03.01.10 05:13,Early,342,Michaele
Activity A,,03.01.10 05:15,Insert,343,Keven
Activity O,,03.01.10 05:16,Insert,343,Brian
Random activity 25,,03.01.10 05:18,Insert,343,Random user 29
Activity U,,03.01.10 05:19,Insert,343,Sigrid
Activity W,,03.01.10 05:21,Insert,343,Evelin
Random activity 7,,03.01.10 05:22,Insert,343,Random user 52
Activity V,,03.01.10 05:24,Insert,343,Jamika
Activity P,,03.01.10 05:25,Insert,343,Jin
Activity B,,03.01.10 05:26,Insert,343,Sherell
Activity A,,03.01.10 05:28,normal,344,Doretta
Activity C,,03.01.10 05:29,normal,344,Della
Activity G,,03.01.10 05:31,normal,344,Steve
Activity D,,03.01.10 05:32,normal,344,Emily
Activity I,,03.01.10 05:34,normal,344,Howard
Activity M,,03.01.10 05:35,normal,344,Howard
Activity J,,03.01.10 05:36,normal,344,Frances
Activity B,,03.01.10 05:38,normal,344,Michaele
Activity A,,03.01.10 05:39,Late,345,Doretta
Activity C,,03.01.10 05:41,Late,345,Keven
Activity D,,03.01.10 05:42,Late,345,Emily
Activity I,,03.01.10 05:44,Late,345,Pam
Activity K,,03.01.10 05:45,Late,345,Issac
Activity J,,03.01.10 05:47,Late,345,Ryan
Activity G,,03.01.10 05:48,Late,345,Steve
Activity B,,03.01.10 05:49,Late,345,Sherell
Activity A,,03.01.10 05:51,normal,346,Doretta
Activity C,,03.01.10 05:52,normal,346,Junior
Activity H,,03.01.10 05:54,normal,346,Micheline
Activity D,,03.01.10 05:55,normal,346,Brian
Activity I,,03.01.10 05:57,normal,346,Elisha
Activity L,,03.01.10 05:58,normal,346,Amanda
Activity J,,03.01.10 06:00,normal,346,Velda
Activity B,,03.01.10 06:01,normal,346,Michaele
Activity A,,03.01.10 06:02,normal,347,Shandi
Activity Y,,03.01.10 06:04,normal,347,Ling
Activity B,,03.01.10 06:05,normal,347,Michaele
Activity A,,03.01.10 06:07,normal,348,Micheline
Activity Y,,03.01.10 06:08,normal,348,Ling
Activity B,,03.01.10 06:10,normal,348,Michaele
Activity A,,03.01.10 06:11,normal,349,Micheline
Activity Y,,03.01.10 06:12,normal,349,Ling
Activity B,,03.01.10 06:14,normal,349,Michaele
Activity A,,03.01.10 06:15,normal,350,Keven
Activity O,,03.01.10 06:17,normal,350,Ronald
Activity U,,03.01.10 06:18,normal,350,Velda
Activity X,,03.01.10 06:20,normal,350,Pam
Activity V,,03.01.10 06:21,normal,350,Maryellen
Activity P,,03.01.10 06:23,normal,350,Ryan
Activity B,,03.01.10 06:24,normal,350,Alpha
Activity R,,03.01.10 06:25,Early,351,Josef
Activity P,,03.01.10 06:27,Early,351,Ryan
Activity A,,03.01.10 06:28,Early,351,Rossana
Activity O,,03.01.10 06:30,Early,351,Iluminada
Activity Q,,03.01.10 06:31,Early,351,Elisha
Activity B,,03.01.10 06:33,Early,351,Alpha
Activity A,,03.01.10 06:34,Attribute,352,Doretta
Activity C,,03.01.10 06:36,Attribute,352,Hassie
Activity G,,03.01.10 06:37,Attribute,352,Steve
Activity D,,03.01.10 06:38,Attribute,352,Deloras
Activity I,,03.01.10 06:40,Attribute,352,Melany
Activity K,,03.01.10 06:41,Attribute,352,Velda
Activity J,,03.01.10 06:43,Attribute,352,Jamika
Activity B,,03.01.10 06:44,Attribute,352,Michaele
Activity A,,03.01.10 06:46,normal,353,Shandi
Activity Y,,03.01.10 06:47,normal,353,Johnny
Activity B,,03.01.10 06:48,normal,353,Michaele
Activity A,,03.01.10 06:50,normal,354,Keven
Activity O,,03.01.10 06:51,normal,354,Ronald
Activity U,,03.01.10 06:53,normal,354,Velda
Activity X,,03.01.10 06:54,normal,354,Jimmy
Activity V,,03.01.10 06:56,normal,354,Maryellen
Activity P,,03.01.10 06:57,normal,354,Jin
Activity B,,03.01.10 06:59,normal,354,Sherell
Activity A,,03.01.10 07:00,normal,355,Doretta
Activity C,,03.01.10 07:01,normal,355,Della
Activity G,,03.01.10 07:03,normal,355,Steve
Activity D,,03.01.10 07:04,normal,355,Emily
Activity I,,03.01.10 07:06,normal,355,Pam
Activity K,,03.01.10 07:07,normal,355,Velda
Activity J,,03.01.10 07:09,normal,355,Jack
Activity B,,03.01.10 07:10,normal,355,Sherell
Activity A,,03.01.10 07:12,normal,356,Rossana
Activity O,,03.01.10 07:13,normal,356,Lisa
Activity U,,03.01.10 07:14,normal,356,Jimmy
Activity W,,03.01.10 07:16,normal,356,Evelin
Activity V,,03.01.10 07:17,normal,356,Jamika
Activity P,,03.01.10 07:19,normal,356,Ryan
Activity B,,03.01.10 07:20,normal,356,Alpha
Activity A,,03.01.10 07:22,normal,357,Doretta
Activity C,,03.01.10 07:23,normal,357,Junior
Activity H,,03.01.10 07:24,normal,357,Micheline
Activity D,,03.01.10 07:26,normal,357,Brian
Activity I,,03.01.10 07:27,normal,357,Roy
Activity N,,03.01.10 07:29,normal,357,Issac
Activity J,,03.01.10 07:30,normal,357,Jamika
Activity B,,03.01.10 07:32,normal,357,Michaele
Activity A,,03.01.10 07:33,Late,358,Rossana
Activity O,,03.01.10 07:35,Late,358,Melany
Activity T,,03.01.10 07:36,Late,358,Velda
Activity S,,03.01.10 07:37,Late,358,Doretta
Activity P,,03.01.10 07:39,Late,358,Paul
Activity B,,03.01.10 07:40,Late,358,Alpha
Activity A,,03.01.10 07:42,normal,359,Rossana
Activity O,,03.01.10 07:43,normal,359,Brian
Activity U,,03.01.10 07:45,normal,359,Velda
Activity X,,03.01.10 07:46,normal,359,Jimmy
Activity V,,03.01.10 07:48,normal,359,Maryellen
Activity P,,03.01.10 07:49,normal,359,Jin
Activity B,,03.01.10 07:50,normal,359,Sherell
Activity A,,03.01.10 07:52,normal,360,Keven
Activity O,,03.01.10 07:53,normal,360,Melany
Activity S,,03.01.10 07:55,normal,360,Doretta
Activity T,,03.01.10 07:56,normal,360,Velda
Activity P,,03.01.10 07:58,normal,360,Ryan
Activity B,,03.01.10 07:59,normal,360,Alpha
Activity A,,03.01.10 08:00,SkipSequence,361,Keven
Activity O,,03.01.10 08:02,SkipSequence,361,Melany
Activity S,,03.01.10 08:03,SkipSequence,361,Doretta
Activity P,,03.01.10 08:05,SkipSequence,361,Jin
Activity B,,03.01.10 08:06,SkipSequence,361,Sherell
Activity A,,03.01.10 08:08,normal,362,Doretta
Activity C,,03.01.10 08:09,normal,362,Jack
Activity F,,03.01.10 08:11,normal,362,Howard
Activity D,,03.01.10 08:12,normal,362,Wilton
Activity I,,03.01.10 08:13,normal,362,Pam
Activity K,,03.01.10 08:15,normal,362,Issac
Activity J,,03.01.10 08:16,normal,362,Ryan
Activity B,,03.01.10 08:18,normal,362,Sherell
Activity A,,03.01.10 08:19,normal,363,Shandi
Activity Y,,03.01.10 08:21,normal,363,Johnny
Activity B,,03.01.10 08:22,normal,363,Michaele
Activity A,,03.01.10 08:24,Rework,364,Amanda
Activity C,,03.01.10 08:25,Rework,364,Keven
Activity G,,03.01.10 08:26,Rework,364,Steve
Activity D,,03.01.10 08:28,Rework,364,Emily
Activity I,,03.01.10 08:29,Rework,364,Iluminada
Activity K,,03.01.10 08:31,Rework,364,Velda
Activity J,,03.01.10 08:32,Rework,364,Jamika
Activity K,,03.01.10 08:34,Rework,364,Velda
Activity J,,03.01.10 08:35,Rework,364,Jamika
Activity B,,03.01.10 08:36,Rework,364,Michaele
Activity A,,03.01.10 08:38,Attribute,365,Steve
Activity C,,03.01.10 08:39,Attribute,365,Josef
Activity G,,03.01.10 08:41,Attribute,365,Steve
Activity D,,03.01.10 08:42,Attribute,365,Deloras
Activity I,,03.01.10 08:44,Attribute,365,Howard
Activity M,,03.01.10 08:45,Attribute,365,Howard
Activity J,,03.01.10 08:47,Attribute,365,Velda
Activity B,,03.01.10 08:48,Attribute,365,Michaele
Activity A,,03.01.10 08:49,normal,366,Rossana
Activity O,,03.01.10 08:51,normal,366,Brian
Activity U,,03.01.10 08:52,normal,366,Jimmy
Activity W,,03.01.10 08:54,normal,366,Evelin
Activity V,,03.01.10 08:55,normal,366,Jamika
Activity P,,03.01.10 08:57,normal,366,Jin
Activity B,,03.01.10 08:58,normal,366,Sherell
Activity A,,03.01.10 09:00,SkipSequence,367,Amanda
Activity F,,03.01.10 09:01,SkipSequence,367,Howard
Activity D,,03.01.10 09:02,SkipSequence,367,Wilton
Activity I,,03.01.10 09:04,SkipSequence,367,Maryellen
Activity K,,03.01.10 09:05,SkipSequence,367,Issac
Activity J,,03.01.10 09:07,SkipSequence,367,Hassie
Activity B,,03.01.10 09:08,SkipSequence,367,Sherlene
Activity A,,03.01.10 09:10,normal,368,Keven
Activity O,,03.01.10 09:11,normal,368,Brian
Activity U,,03.01.10 09:12,normal,368,Jimmy
Activity W,,03.01.10 09:14,normal,368,Evelin
Activity V,,03.01.10 09:15,normal,368,Jamika
Activity P,,03.01.10 09:17,normal,368,Ryan
Activity B,,03.01.10 09:18,normal,368,Alpha
Activity A,,03.01.10 09:20,normal,369,Keven
Activity O,,03.01.10 09:21,normal,369,Brian
Activity U,,03.01.10 09:23,normal,369,Sigrid
Activity W,,03.01.10 09:24,normal,369,Evelin
Activity V,,03.01.10 09:25,normal,369,Jamika
Activity P,,03.01.10 09:27,normal,369,Ryan
Activity B,,03.01.10 09:28,normal,369,Alpha
Activity Y,,03.01.10 09:30,Early,370,Johnny
Activity A,,03.01.10 09:31,Early,370,Shandi
Activity B,,03.01.10 09:33,Early,370,Michaele
Activity Q,,03.01.10 09:34,Early,371,Elisha
Activity R,,03.01.10 09:36,Early,371,Lourdes
Activity A,,03.01.10 09:37,Early,371,Rossana
Activity O,,03.01.10 09:38,Early,371,Iluminada
Activity P,,03.01.10 09:40,Early,371,Ryan
Activity B,,03.01.10 09:41,Early,371,Maryellen
Activity A,,03.01.10 09:43,normal,372,Doretta
Activity C,,03.01.10 09:44,normal,372,Jack
Activity F,,03.01.10 09:46,normal,372,Howard
Activity D,,03.01.10 09:47,normal,372,Wilton
Activity I,,03.01.10 09:48,normal,372,Deloras
Activity M,,03.01.10 09:50,normal,372,Junior
Activity J,,03.01.10 09:51,normal,372,Micheline
Activity B,,03.01.10 09:53,normal,372,Michaele
Activity R,,03.01.10 09:54,Early,373,Ling
Activity P,,03.01.10 09:56,Early,373,Ryan
Activity A,,03.01.10 09:57,Early,373,Keven
Activity O,,03.01.10 09:59,Early,373,Iluminada
Activity Q,,03.01.10 10:00,Early,373,Elisha
Activity B,,03.01.10 10:01,Early,373,Alpha
Activity Y,,03.01.10 10:03,Late,374,Johnny
Activity A,,03.01.10 10:04,Late,374,Micheline
Activity B,,03.01.10 10:06,Late,374,Michaele
Activity A,,03.01.10 10:07,normal,375,Doretta
Activity C,,03.01.10 10:09,normal,375,Jack
Activity F,,03.01.10 10:10,normal,375,Howard
Activity D,,03.01.10 10:12,normal,375,Keven
Activity I,,03.01.10 10:13,normal,375,Maryellen
Activity K,,03.01.10 10:14,normal,375,Issac
Activity J,,03.01.10 10:16,normal,375,Ryan
Activity B,,03.01.10 10:17,normal,375,Sherell
Activity A,,03.01.10 10:19,normal,376,Doretta
Activity C,,03.01.10 10:20,normal,376,Junior
Activity H,,03.01.10 10:22,normal,376,Micheline
Activity D,,03.01.10 10:23,normal,376,Brian
Activity I,,03.01.10 10:24,normal,376,Johnny
Activity N,,03.01.10 10:26,normal,376,Elisha
Activity J,,03.01.10 10:27,normal,376,Jamika
Activity B,,03.01.10 10:29,normal,376,Michaele
Activity A,,03.01.10 10:30,normal,377,Steve
Activity C,,03.01.10 10:32,normal,377,Jack
Activity F,,03.01.10 10:33,normal,377,Howard
Activity D,,03.01.10 10:35,normal,377,Keven
Activity I,,03.01.10 10:36,normal,377,Ronald
Activity M,,03.01.10 10:37,normal,377,Howard
Activity J,,03.01.10 10:39,normal,377,Velda
Activity B,,03.01.10 10:40,normal,377,Michaele
Activity A,,03.01.10 10:42,Attribute,378,Amanda
Activity C,,03.01.10 10:43,Attribute,378,Junior
Activity H,,03.01.10 10:45,Attribute,378,Jin
Activity D,,03.01.10 10:46,Attribute,378,Doretta
Activity I,,03.01.10 10:48,Attribute,378,Johnny
Activity K,,03.01.10 10:49,Attribute,378,Charles
Activity J,,03.01.10 10:50,Attribute,378,Hoyt
Activity B,,03.01.10 10:52,Attribute,378,Josef
Activity A,,03.01.10 10:53,normal,379,Keven
Activity O,,03.01.10 10:55,normal,379,Iluminada
Activity Q,,03.01.10 10:56,normal,379,Elisha
Activity R,,03.01.10 10:58,normal,379,Josef
Activity P,,03.01.10 10:59,normal,379,Seth
Activity B,,03.01.10 11:00,normal,379,Sherlene
Activity A,,03.01.10 11:02,normal,380,Micheline
Activity Y,,03.01.10 11:03,normal,380,Ling
Activity B,,03.01.10 11:05,normal,380,Michaele
Activity A,,03.01.10 11:06,normal,381,Doretta
Activity C,,03.01.10 11:08,normal,381,Junior
Activity H,,03.01.10 11:09,normal,381,Micheline
Activity D,,03.01.10 11:11,normal,381,Brian
Activity I,,03.01.10 11:12,normal,381,Johnny
Activity K,,03.01.10 11:13,normal,381,Velda
Activity J,,03.01.10 11:15,normal,381,Hoyt
Activity B,,03.01.10 11:16,normal,381,Sherlene
Activity A,,03.01.10 11:18,normal,382,Shandi
Activity Y,,03.01.10 11:19,normal,382,Johnny
Activity B,,03.01.10 11:21,normal,382,Michaele
Activity A,,03.01.10 11:22,normal,383,Doretta
Activity C,,03.01.10 11:24,normal,383,Issac
Activity F,,03.01.10 11:25,normal,383,Howard
Activity D,,03.01.10 11:26,normal,383,Wilton
Activity I,,03.01.10 11:28,normal,383,Maryellen
Activity K,,03.01.10 11:29,normal,383,Issac
Activity J,,03.01.10 11:31,normal,383,Craig
Activity B,,03.01.10 11:32,normal,383,Carmella
Activity A,,03.01.10 11:34,normal,384,Micheline
Activity Y,,03.01.10 11:35,normal,384,Johnny
Activity B,,03.01.10 11:36,normal,384,Michaele
Activity Y,,03.01.10 11:38,Late,385,Johnny
Activity A,,03.01.10 11:39,Late,385,Micheline
Activity B,,03.01.10 11:41,Late,385,Michaele
Activity B,,03.01.10 11:42,SkipSequence,386,Michaele
Activity A,,03.01.10 11:44,Rework,387,Rossana
Activity O,,03.01.10 11:45,Rework,387,Iluminada
Activity Q,,03.01.10 11:47,Rework,387,Elisha
Activity R,,03.01.10 11:48,Rework,387,Charles
Activity P,,03.01.10 11:49,Rework,387,Ryan
Activity A,,03.01.10 11:51,Rework,387,Rossana
Activity O,,03.01.10 11:52,Rework,387,Iluminada
Activity Q,,03.01.10 11:54,Rework,387,Elisha
Activity B,,03.01.10 11:55,Rework,387,Alpha
Activity A,,03.01.10 11:57,Rework,388,Doretta
Activity C,,03.01.10 11:58,Rework,388,Junior
Activity H,,03.01.10 12:00,Rework,388,Jin
Activity D,,03.01.10 12:01,Rework,388,Brian
Activity I,,03.01.10 12:02,Rework,388,Elisha
Activity L,,03.01.10 12:04,Rework,388,Rossana
Activity D,,03.01.10 12:05,Rework,388,Brian
Activity I,,03.01.10 12:07,Rework,388,Elisha
Activity J,,03.01.10 12:08,Rework,388,Jamika
Activity B,,03.01.10 12:10,Rework,388,Michaele
Activity A,,03.01.10 12:11,normal,389,Amanda
Activity C,,03.01.10 12:12,normal,389,Jack
Activity F,,03.01.10 12:14,normal,389,Howard
Activity D,,03.01.10 12:15,normal,389,Keven
Activity I,,03.01.10 12:17,normal,389,Chan
Activity N,,03.01.10 12:18,normal,389,Lucy
Activity J,,03.01.10 12:20,normal,389,Micheline
Activity B,,03.01.10 12:21,normal,389,Michaele
Activity A,,03.01.10 12:23,normal,390,Doretta
Activity C,,03.01.10 12:24,normal,390,Junior
Activity H,,03.01.10 12:25,normal,390,Micheline
Activity D,,03.01.10 12:27,normal,390,Brian
Activity I,,03.01.10 12:28,normal,390,Johnny
Activity K,,03.01.10 12:30,normal,390,Issac
Activity J,,03.01.10 12:31,normal,390,Ryan
Activity B,,03.01.10 12:33,normal,390,Sherell
Activity Q,,03.01.10 12:34,Late,391,Elisha
Activity R,,03.01.10 12:36,Late,391,Lourdes
Activity P,,03.01.10 12:37,Late,391,Seth
Activity A,,03.01.10 12:38,Late,391,Rossana
Activity O,,03.01.10 12:40,Late,391,Iluminada
Activity B,,03.01.10 12:41,Late,391,Sherlene
Activity A,,03.01.10 12:43,normal,392,Micheline
Activity Y,,03.01.10 12:44,normal,392,Marilyn
Activity B,,03.01.10 12:46,normal,392,Michaele
Activity A,,03.01.10 12:47,normal,393,Keven
Activity O,,03.01.10 12:48,normal,393,Brian
Activity U,,03.01.10 12:50,normal,393,Sigrid
Activity W,,03.01.10 12:51,normal,393,Evelin
Activity V,,03.01.10 12:53,normal,393,Jamika
Activity P,,03.01.10 12:54,normal,393,Seth
Activity B,,03.01.10 12:56,normal,393,Sherlene
Activity A,,03.01.10 12:57,normal,394,Micheline
Activity Y,,03.01.10 12:59,normal,394,Johnny
Activity B,,03.01.10 13:00,normal,394,Michaele
Activity A,,03.01.10 13:01,normal,395,Keven
Activity O,,03.01.10 13:03,normal,395,Iluminada
Activity Q,,03.01.10 13:04,normal,395,Elisha
Activity R,,03.01.10 13:06,normal,395,Charles
Activity P,,03.01.10 13:07,normal,395,Jin
Activity B,,03.01.10 13:09,normal,395,Sherell
Activity A,,03.01.10 13:10,normal,396,Steve
Activity C,,03.01.10 13:12,normal,396,Junior
Activity H,,03.01.10 13:13,normal,396,Micheline
Activity D,,03.01.10 13:14,normal,396,Brian
Activity I,,03.01.10 13:16,normal,396,Johnny
Activity N,,03.01.10 13:17,normal,396,Elisha
Activity J,,03.01.10 13:19,normal,396,Jack
Activity B,,03.01.10 13:20,normal,396,Sherell
Activity A,,03.01.10 13:22,normal,397,Keven
Activity O,,03.01.10 13:23,normal,397,Brian
Activity U,,03.01.10 13:24,normal,397,Jimmy
Activity W,,03.01.10 13:26,normal,397,Evelin
Activity V,,03.01.10 13:27,normal,397,Jamika
Activity P,,03.01.10 13:29,normal,397,Paul
Activity B,,03.01.10 13:30,normal,397,Alpha
Activity A,,03.01.10 13:32,normal,398,Amanda
Activity C,,03.01.10 13:33,normal,398,Jack
Activity F,,03.01.10 13:35,normal,398,Howard
Activity D,,03.01.10 13:36,normal,398,Keven
Activity I,,03.01.10 13:37,normal,398,Deloras
Activity M,,03.01.10 13:39,normal,398,Junior
Activity J,,03.01.10 13:40,normal,398,Micheline
Activity B,,03.01.10 13:42,normal,398,Michaele
Activity A,,03.01.10 13:43,normal,399,Doretta
Activity C,,03.01.10 13:45,normal,399,Jack
Activity F,,03.01.10 13:46,normal,399,Howard
Activity D,,03.01.10 13:48,normal,399,Wilton
Activity I,,03.01.10 13:49,normal,399,Roseanne
Activity K,,03.01.10 13:50,normal,399,Issac
Activity J,,03.01.10 13:52,normal,399,Velda
Activity B,,03.01.10 13:53,normal,399,Michaele
Activity A,,03.01.10 13:55,Attribute,400,Rossana
Activity O,,03.01.10 13:56,Attribute,400,Earl
Activity S,,03.01.10 13:58,Attribute,400,Gema
Activity T,,03.01.10 13:59,Attribute,400,Velda
Activity P,,03.01.10 14:00,Attribute,400,Ryan
Activity B,,03.01.10 14:02,Attribute,400,Vickie
Activity A,,03.01.10 14:03,normal,401,Doretta
Activity C,,03.01.10 14:05,normal,401,Jack
Activity F,,03.01.10 14:06,normal,401,Howard
Activity D,,03.01.10 14:08,normal,401,Wilton
Activity I,,03.01.10 14:09,normal,401,Roseanne
Activity K,,03.01.10 14:11,normal,401,Issac
Activity J,,03.01.10 14:12,normal,401,Jimmy
Activity B,,03.01.10 14:13,normal,401,Sherell
Activity A,,03.01.10 14:15,normal,402,Keven
Activity O,,03.01.10 14:16,normal,402,Melany
Activity S,,03.01.10 14:18,normal,402,Doretta
Activity T,,03.01.10 14:19,normal,402,Velda
Activity P,,03.01.10 14:21,normal,402,Jin
Activity B,,03.01.10 14:22,normal,402,Sherell
Activity A,,03.01.10 14:24,normal,403,Keven
Activity O,,03.01.10 14:25,normal,403,Melany
Activity S,,03.01.10 14:26,normal,403,Doretta
Activity T,,03.01.10 14:28,normal,403,Velda
Activity P,,03.01.10 14:29,normal,403,Seth
Activity B,,03.01.10 14:31,normal,403,Sherlene
Activity A,,03.01.10 14:32,normal,404,Keven
Activity O,,03.01.10 14:34,normal,404,Melany
Activity S,,03.01.10 14:35,normal,404,Doretta
Activity T,,03.01.10 14:36,normal,404,Velda
Activity P,,03.01.10 14:38,normal,404,Ryan
Activity B,,03.01.10 14:39,normal,404,Alpha
Activity A,,03.01.10 14:41,normal,405,Rossana
Activity O,,03.01.10 14:42,normal,405,Ronald
Activity U,,03.01.10 14:44,normal,405,Jimmy
Activity W,,03.01.10 14:45,normal,405,Evelin
Activity V,,03.01.10 14:47,normal,405,Jamika
Activity P,,03.01.10 14:48,normal,405,Ryan
Activity B,,03.01.10 14:49,normal,405,Alpha
Activity A,,03.01.10 14:51,Attribute,406,Rossana
Activity O,,03.01.10 14:52,Attribute,406,Issac
Activity S,,03.01.10 14:54,Attribute,406,Doretta
Activity T,,03.01.10 14:55,Attribute,406,Velda
Activity P,,03.01.10 14:57,Attribute,406,Sharee
Activity B,,03.01.10 14:58,Attribute,406,Alpha
Activity A,,03.01.10 15:00,normal,407,Keven
Activity O,,03.01.10 15:01,normal,407,Brian
Activity U,,03.01.10 15:02,normal,407,Velda
Activity X,,03.01.10 15:04,normal,407,Pam
Activity V,,03.01.10 15:05,normal,407,Maryellen
Activity P,,03.01.10 15:07,normal,407,Jin
Activity B,,03.01.10 15:08,normal,407,Sherell
Activity A,,03.01.10 15:10,normal,408,Shandi
Activity Y,,03.01.10 15:11,normal,408,Ling
Activity B,,03.01.10 15:12,normal,408,Michaele
Activity A,,03.01.10 15:14,normal,409,Keven
Activity O,,03.01.10 15:15,normal,409,Brian
Activity U,,03.01.10 15:17,normal,409,Sigrid
Activity W,,03.01.10 15:18,normal,409,Evelin
Activity V,,03.01.10 15:20,normal,409,Jamika
Activity P,,03.01.10 15:21,normal,409,Ryan
Activity B,,03.01.10 15:23,normal,409,Alpha
Activity A,,03.01.10 15:24,normal,410,Keven
Activity O,,03.01.10 15:25,normal,410,Melany
Activity S,,03.01.10 15:27,normal,410,Doretta
Activity T,,03.01.10 15:28,normal,410,Velda
Activity P,,03.01.10 15:30,normal,410,Ryan
Activity B,,03.01.10 15:31,normal,410,Alpha
Activity A,,03.01.10 15:33,normal,411,Steve
Activity C,,03.01.10 15:34,normal,411,Keven
Activity G,,03.01.10 15:36,normal,411,Amanda
Activity D,,03.01.10 15:37,normal,411,Emily
Activity I,,03.01.10 15:38,normal,411,Pam
Activity K,,03.01.10 15:40,normal,411,Issac
Activity J,,03.01.10 15:41,normal,411,Ryan
Activity B,,03.01.10 15:43,normal,411,Sherell
Activity A,,03.01.10 15:44,Rework,412,Rossana
Activity O,,03.01.10 15:46,Rework,412,Melany
Activity S,,03.01.10 15:47,Rework,412,Doretta
Activity T,,03.01.10 15:48,Rework,412,Velda
Activity O,,03.01.10 15:50,Rework,412,Melany
Activity S,,03.01.10 15:51,Rework,412,Doretta
Activity T,,03.01.10 15:53,Rework,412,Velda
Activity P,,03.01.10 15:54,Rework,412,Ryan
Activity B,,03.01.10 15:56,Rework,412,Alpha
Activity Y,,03.01.10 15:57,Late,413,Ling
Activity A,,03.01.10 15:59,Late,413,Shandi
Activity B,,03.01.10 16:00,Late,413,Michaele
Activity A,,03.01.10 16:01,normal,414,Keven
Activity O,,03.01.10 16:03,normal,414,Sandra
Activity U,,03.01.10 16:04,normal,414,Velda
Activity X,,03.01.10 16:06,normal,414,Della
Activity V,,03.01.10 16:07,normal,414,Maryellen
Activity P,,03.01.10 16:09,normal,414,Ryan
Activity B,,03.01.10 16:10,normal,414,Alpha
Activity A,,03.01.10 16:12,normal,415,Keven
Activity O,,03.01.10 16:13,normal,415,Ronald
Activity U,,03.01.10 16:14,normal,415,Jimmy
Activity W,,03.01.10 16:16,normal,415,Evelin
Activity V,,03.01.10 16:17,normal,415,Jamika
Activity P,,03.01.10 16:19,normal,415,Ryan
Activity B,,03.01.10 16:20,normal,415,Alpha
Activity A,,03.01.10 16:22,Insert,416,Micheline
Random activity 30,,03.01.10 16:23,Insert,416,Random user 20
Activity Y,,03.01.10 16:24,Insert,416,Johnny
Activity B,,03.01.10 16:26,Insert,416,Michaele
Activity A,,03.01.10 16:27,Attribute,417,Keven
Activity O,,03.01.10 16:29,Attribute,417,Brian
Activity U,,03.01.10 16:30,Attribute,417,Issac
Activity W,,03.01.10 16:32,Attribute,417,Evelin
Activity V,,03.01.10 16:33,Attribute,417,Jamika
Activity P,,03.01.10 16:35,Attribute,417,Jin
Activity B,,03.01.10 16:36,Attribute,417,Sherell
Activity A,,03.01.10 16:37,Early,418,Keven
Activity O,,03.01.10 16:39,Early,418,Sandra
Activity U,,03.01.10 16:40,Early,418,Velda
Activity V,,03.01.10 16:42,Early,418,Maryellen
Activity P,,03.01.10 16:43,Early,418,Jin
Activity X,,03.01.10 16:45,Early,418,Pam
Activity B,,03.01.10 16:46,Early,418,Sherell
Activity A,,03.01.10 16:48,normal,419,Micheline
Activity Y,,03.01.10 16:49,normal,419,Johnny
Activity B,,03.01.10 16:50,normal,419,Michaele
Activity A,,03.01.10 16:52,normal,420,Steve
Activity C,,03.01.10 16:53,normal,420,Junior
Activity H,,03.01.10 16:55,normal,420,Micheline
Activity D,,03.01.10 16:56,normal,420,Brian
Activity I,,03.01.10 16:58,normal,420,Brant
Activity L,,03.01.10 16:59,normal,420,Anna
Activity J,,03.01.10 17:00,normal,420,Jack
Activity B,,03.01.10 17:02,normal,420,Sherell
Activity A,,03.01.10 17:03,Early,421,Rossana
Activity W,,03.01.10 17:05,Early,421,Evelin
Activity V,,03.01.10 17:06,Early,421,Jamika
Activity O,,03.01.10 17:08,Early,421,Sandra
Activity U,,03.01.10 17:09,Early,421,Sigrid
Activity P,,03.01.10 17:11,Early,421,Ryan
Activity B,,03.01.10 17:12,Early,421,Alpha
Activity A,,03.01.10 17:13,normal,422,Rossana
Activity O,,03.01.10 17:15,normal,422,Brian
Activity U,,03.01.10 17:16,normal,422,Jimmy
Activity W,,03.01.10 17:18,normal,422,Evelin
Activity V,,03.01.10 17:19,normal,422,Jamika
Activity P,,03.01.10 17:21,normal,422,Ryan
Activity B,,03.01.10 17:22,normal,422,Maryellen
Activity A,,03.01.10 17:24,Rework,423,Amanda
