concept:name,timestamp,time:timestamp,case:label,case:concept:name,org:resource
Activity B,,09.01.10 08:36,Rework,1416,Tiffiny
Activity A,,09.01.10 08:38,Attribute,1417,Carmella
Activity BC,,09.01.10 08:39,Attribute,1417,Evelin
Activity B,,09.01.10 08:41,Attribute,1417,Sigrid
Activity A,,09.01.10 08:42,normal,1418,Micheline
Activity T,,09.01.10 08:44,normal,1418,Grayce
Activity AC,,09.01.10 08:45,normal,1418,Ling
Activity AE,,09.01.10 08:47,normal,1418,Amanda
Activity AD,,09.01.10 08:48,normal,1418,Joe
Activity U,,09.01.10 08:49,normal,1418,Brian
Activity B,,09.01.10 08:51,normal,1418,Tiffiny
Activity A,,09.01.10 08:52,normal,1419,Seth
Activity BC,,09.01.10 08:54,normal,1419,Micheline
Activity B,,09.01.10 08:55,normal,1419,Tiffiny
Activity A,,09.01.10 08:57,SkipSequence,1420,Carmella
Activity B,,09.01.10 08:58,SkipSequence,1420,Tiffiny
Activity A,,09.01.10 09:00,normal,1421,Seth
Activity BC,,09.01.10 09:01,normal,1421,Micheline
Activity B,,09.01.10 09:02,normal,1421,Grayce
Activity A,,09.01.10 09:04,normal,1422,Carmella
Activity BC,,09.01.10 09:05,normal,1422,Micheline
Activity B,,09.01.10 09:07,normal,1422,Tiffiny
Activity A,,09.01.10 09:08,Insert,1423,Steve
Activity C,,09.01.10 09:10,Insert,1423,Lisa
Random activity 31,,09.01.10 09:11,Insert,1423,Random user 49
Activity E,,09.01.10 09:12,Insert,1423,Donald
Activity F,,09.01.10 09:14,Insert,1423,Wilton
Activity D,,09.01.10 09:15,Insert,1423,Issac
Activity S,,09.01.10 09:17,Insert,1423,Ryan
Activity B,,09.01.10 09:18,Insert,1423,Tiffiny
Activity A,,09.01.10 09:20,normal,1424,Micheline
Activity BD,,09.01.10 09:21,normal,1424,Lisa
Activity BP,,09.01.10 09:23,normal,1424,Carmella
Activity BE,,09.01.10 09:24,normal,1424,Lisa
Activity BQ,,09.01.10 09:25,normal,1424,Jamika
Activity BR,,09.01.10 09:27,normal,1424,Earl
Activity BU,,09.01.10 09:28,normal,1424,Clayton
Activity BS,,09.01.10 09:30,normal,1424,Earl
Activity B,,09.01.10 09:31,normal,1424,Deloras
Activity A,,09.01.10 09:33,normal,1425,Amanda
Activity C,,09.01.10 09:34,normal,1425,Lisa
Activity E,,09.01.10 09:36,normal,1425,Donald
Activity F,,09.01.10 09:37,normal,1425,Wilton
Activity D,,09.01.10 09:38,normal,1425,James
Activity S,,09.01.10 09:40,normal,1425,Hoyt
Activity B,,09.01.10 09:41,normal,1425,Tiffiny
Activity A,,09.01.10 09:43,normal,1426,Sharee
Activity BZ,,09.01.10 09:44,normal,1426,Frances
Activity B,,09.01.10 09:46,normal,1426,Steve
Activity A,,09.01.10 09:47,normal,1427,Joe
Activity BC,,09.01.10 09:48,normal,1427,Micheline
Activity B,,09.01.10 09:50,normal,1427,Grayce
Activity A,,09.01.10 09:51,normal,1428,Chan
Activity BD,,09.01.10 09:53,normal,1428,Brian
Activity BH,,09.01.10 09:54,normal,1428,Donald
Activity BI,,09.01.10 09:56,normal,1428,Evelin
Activity BE,,09.01.10 09:57,normal,1428,Craig
Activity BQ,,09.01.10 09:59,normal,1428,Frances
Activity BR,,09.01.10 10:00,normal,1428,Seth
Activity BY,,09.01.10 10:01,normal,1428,Vickie
Activity BS,,09.01.10 10:03,normal,1428,Lucy
Activity B,,09.01.10 10:04,normal,1428,Johnny
Activity A,,09.01.10 10:06,Rework,1429,Sharee
Activity BZ,,09.01.10 10:07,Rework,1429,Issac
Activity B,,09.01.10 10:09,Rework,1429,Chan
Activity BZ,,09.01.10 10:10,Rework,1429,Issac
Activity B,,09.01.10 10:12,Rework,1429,Chan
Activity A,,09.01.10 10:13,normal,1430,Seth
Activity BC,,09.01.10 10:14,normal,1430,Micheline
Activity B,,09.01.10 10:16,normal,1430,Tiffiny
Activity A,,09.01.10 10:17,Early,1431,Micheline
Activity AB,,09.01.10 10:19,Early,1431,Issac
Activity U,,09.01.10 10:20,Early,1431,Sonia
Activity T,,09.01.10 10:22,Early,1431,Joe
Activity V,,09.01.10 10:23,Early,1431,Vickie
Activity Y,,09.01.10 10:24,Early,1431,Doretta
Activity W,,09.01.10 10:26,Early,1431,Sharee
Activity B,,09.01.10 10:27,Early,1431,Ronald
Activity A,,09.01.10 10:29,normal,1432,Amanda
Activity C,,09.01.10 10:30,normal,1432,Della
Activity G,,09.01.10 10:32,normal,1432,Jack
Activity K,,09.01.10 10:33,normal,1432,Sherell
Activity H,,09.01.10 10:35,normal,1432,Josef
Activity D,,09.01.10 10:36,normal,1432,Sandra
Activity S,,09.01.10 10:37,normal,1432,Brian
Activity B,,09.01.10 10:39,normal,1432,Ronald
Activity A,,09.01.10 10:40,normal,1433,Frances
Activity BD,,09.01.10 10:42,normal,1433,Ling
Activity BH,,09.01.10 10:43,normal,1433,Donald
Activity BI,,09.01.10 10:45,normal,1433,Tiffiny
Activity BE,,09.01.10 10:46,normal,1433,Craig
Activity BQ,,09.01.10 10:48,normal,1433,Frances
Activity BR,,09.01.10 10:49,normal,1433,Della
Activity BX,,09.01.10 10:50,normal,1433,Brant
Activity BS,,09.01.10 10:52,normal,1433,James
Activity B,,09.01.10 10:53,normal,1433,James
Random activity 54,,09.01.10 10:55,Insert,1434,Random user 57
Activity A,,09.01.10 10:56,Insert,1434,Sharee
Activity BZ,,09.01.10 10:58,Insert,1434,Frances
Activity B,,09.01.10 10:59,Insert,1434,Steve
Activity A,,09.01.10 11:00,normal,1435,Amanda
Activity C,,09.01.10 11:02,normal,1435,Lucy
Activity L,,09.01.10 11:03,normal,1435,Shandi
Activity Q,,09.01.10 11:05,normal,1435,Hoyt
Activity M,,09.01.10 11:06,normal,1435,Maryellen
Activity D,,09.01.10 11:08,normal,1435,Issac
Activity S,,09.01.10 11:09,normal,1435,Jimmy
Activity B,,09.01.10 11:11,normal,1435,Tiffiny
Activity A,,09.01.10 11:12,normal,1436,Seth
Activity BC,,09.01.10 11:13,normal,1436,Micheline
Activity B,,09.01.10 11:15,normal,1436,Tiffiny
Activity BZ,,09.01.10 11:16,Late,1437,Frances
Activity A,,09.01.10 11:18,Late,1437,Sharee
Activity B,,09.01.10 11:19,Late,1437,Elisha
Activity A,,09.01.10 11:21,normal,1438,Joe
Activity BC,,09.01.10 11:22,normal,1438,Micheline
Activity B,,09.01.10 11:24,normal,1438,Tiffiny
Random activity 70,,09.01.10 11:25,Insert,1439,Random user 20
Activity A,,09.01.10 11:26,Insert,1439,Carmella
Activity BC,,09.01.10 11:28,Insert,1439,Micheline
Activity B,,09.01.10 11:29,Insert,1439,Tiffiny
Activity A,,09.01.10 11:31,normal,1440,Amanda
Activity C,,09.01.10 11:32,normal,1440,Hoyt
Activity L,,09.01.10 11:34,normal,1440,Lisa
Activity O,,09.01.10 11:35,normal,1440,Michaele
Activity M,,09.01.10 11:36,normal,1440,Jack
Activity D,,09.01.10 11:38,normal,1440,Shandi
Activity S,,09.01.10 11:39,normal,1440,Gema
Activity B,,09.01.10 11:41,normal,1440,Ronald
Activity A,,09.01.10 11:42,Attribute,1441,Junior
Activity BC,,09.01.10 11:44,Attribute,1441,Micheline
Activity B,,09.01.10 11:45,Attribute,1441,Tiffiny
Activity A,,09.01.10 11:47,normal,1442,Frances
Activity BD,,09.01.10 11:48,normal,1442,Brian
Activity BH,,09.01.10 11:49,normal,1442,Jack
Activity BI,,09.01.10 11:51,normal,1442,Jin
Activity BE,,09.01.10 11:52,normal,1442,Craig
Activity BQ,,09.01.10 11:54,normal,1442,Frances
Activity BR,,09.01.10 11:55,normal,1442,Chan
Activity BU,,09.01.10 11:57,normal,1442,Sonia
Activity BS,,09.01.10 11:58,normal,1442,Micheline
Activity B,,09.01.10 12:00,normal,1442,Brian
Activity BC,,09.01.10 12:01,Late,1443,Micheline
Activity A,,09.01.10 12:02,Late,1443,Carmella
Activity B,,09.01.10 12:04,Late,1443,Tiffiny
Activity A,,09.01.10 12:05,normal,1444,Amanda
Activity C,,09.01.10 12:07,normal,1444,Della
Activity G,,09.01.10 12:08,normal,1444,Clayton
Activity K,,09.01.10 12:10,normal,1444,Sherell
Activity H,,09.01.10 12:11,normal,1444,James
Activity D,,09.01.10 12:12,normal,1444,Issac
Activity S,,09.01.10 12:14,normal,1444,Sandra
Activity B,,09.01.10 12:15,normal,1444,Tiffiny
Activity A,,09.01.10 12:17,normal,1445,Seth
Activity BC,,09.01.10 12:18,normal,1445,Micheline
Activity B,,09.01.10 12:20,normal,1445,Tiffiny
Activity BC,,09.01.10 12:21,SkipSequence,1446,Micheline
Activity B,,09.01.10 12:23,SkipSequence,1446,Grayce
Activity A,,09.01.10 12:24,normal,1447,Chan
Activity BD,,09.01.10 12:25,normal,1447,Junior
Activity BJ,,09.01.10 12:27,normal,1447,Jamika
Activity BN,,09.01.10 12:28,normal,1447,Hassie
Activity BK,,09.01.10 12:30,normal,1447,Elisha
Activity BE,,09.01.10 12:31,normal,1447,Craig
Activity BQ,,09.01.10 12:33,normal,1447,Frances
Activity BR,,09.01.10 12:34,normal,1447,Chan
Activity BY,,09.01.10 12:36,normal,1447,Lisa
Activity BS,,09.01.10 12:37,normal,1447,Howard
Activity B,,09.01.10 12:38,normal,1447,Amanda
Activity A,,09.01.10 12:40,normal,1448,Sharee
Activity BZ,,09.01.10 12:41,normal,1448,Issac
Activity B,,09.01.10 12:43,normal,1448,Elisha
Activity A,,09.01.10 12:44,SkipSequence,1449,Amanda
Activity C,,09.01.10 12:46,SkipSequence,1449,Lucy
Activity L,,09.01.10 12:47,SkipSequence,1449,Pam
Activity N,,09.01.10 12:48,SkipSequence,1449,Vickie
Activity M,,09.01.10 12:50,SkipSequence,1449,Maryellen
Activity B,,09.01.10 12:51,SkipSequence,1449,Ronald
Activity B,,09.01.10 12:53,SkipSequence,1450,Tiffiny
Activity A,,09.01.10 12:54,normal,1451,Joe
Activity BC,,09.01.10 12:56,normal,1451,Micheline
Activity B,,09.01.10 12:57,normal,1451,Deloras
Activity A,,09.01.10 12:59,SkipSequence,1452,Amanda
Activity I,,09.01.10 13:00,SkipSequence,1452,Lannie
Activity H,,09.01.10 13:01,SkipSequence,1452,Josef
Activity D,,09.01.10 13:03,SkipSequence,1452,Sandra
Activity S,,09.01.10 13:04,SkipSequence,1452,Chan
Activity B,,09.01.10 13:06,SkipSequence,1452,Ronald
Activity A,,09.01.10 13:07,normal,1453,Micheline
Activity BD,,09.01.10 13:09,normal,1453,Evelin
Activity BF,,09.01.10 13:10,normal,1453,Evelin
Activity BG,,09.01.10 13:12,normal,1453,Jamika
Activity BE,,09.01.10 13:13,normal,1453,Craig
Activity BQ,,09.01.10 13:14,normal,1453,Frances
Activity BR,,09.01.10 13:16,normal,1453,Chan
Activity BY,,09.01.10 13:17,normal,1453,Keven
Activity BS,,09.01.10 13:19,normal,1453,Chan
Activity B,,09.01.10 13:20,normal,1453,Deloras
Activity V,,09.01.10 13:22,Late,1454,Evelin
Activity Z,,09.01.10 13:23,Late,1454,Issac
Activity W,,09.01.10 13:24,Late,1454,Sharee
Activity A,,09.01.10 13:26,Late,1454,Micheline
Activity T,,09.01.10 13:27,Late,1454,Brian
Activity AB,,09.01.10 13:29,Late,1454,Issac
Activity U,,09.01.10 13:30,Late,1454,Sonia
Activity B,,09.01.10 13:32,Late,1454,Ronald
Activity A,,09.01.10 13:33,normal,1455,Joe
Activity BC,,09.01.10 13:35,normal,1455,Micheline
Activity B,,09.01.10 13:36,normal,1455,Tiffiny
Activity A,,09.01.10 13:37,Insert,1456,Frances
Random activity 73,,09.01.10 13:39,Insert,1456,Random user 32
Activity BD,,09.01.10 13:40,Insert,1456,Junior
Activity BJ,,09.01.10 13:42,Insert,1456,Jamika
Activity BN,,09.01.10 13:43,Insert,1456,Hassie
Activity BK,,09.01.10 13:45,Insert,1456,Elisha
Activity BE,,09.01.10 13:46,Insert,1456,Craig
Activity BQ,,09.01.10 13:48,Insert,1456,Frances
Activity BR,,09.01.10 13:49,Insert,1456,Tiffiny
Activity BV,,09.01.10 13:50,Insert,1456,Della
Activity BS,,09.01.10 13:52,Insert,1456,Vickie
Activity B,,09.01.10 13:53,Insert,1456,Rossie
Activity BC,,09.01.10 13:55,SkipSequence,1457,Micheline
Activity B,,09.01.10 13:56,SkipSequence,1457,Tiffiny
Activity A,,09.01.10 13:58,normal,1458,Joe
Activity BC,,09.01.10 13:59,normal,1458,Micheline
Activity B,,09.01.10 14:00,normal,1458,Grayce
Activity A,,09.01.10 14:02,normal,1459,Micheline
Activity BD,,09.01.10 14:03,normal,1459,Lisa
Activity BP,,09.01.10 14:05,normal,1459,Carmella
Activity BE,,09.01.10 14:06,normal,1459,Lisa
Activity BQ,,09.01.10 14:08,normal,1459,Jamika
Activity BR,,09.01.10 14:09,normal,1459,Elisha
Activity BX,,09.01.10 14:11,normal,1459,Micheline
Activity BS,,09.01.10 14:12,normal,1459,Lucy
Activity B,,09.01.10 14:13,normal,1459,Deloras
Activity A,,09.01.10 14:15,normal,1460,Doretta
Activity C,,09.01.10 14:16,normal,1460,Lisa
Activity E,,09.01.10 14:18,normal,1460,Donald
Activity F,,09.01.10 14:19,normal,1460,Keven
Activity D,,09.01.10 14:21,normal,1460,James
Activity S,,09.01.10 14:22,normal,1460,Hoyt
Activity B,,09.01.10 14:24,normal,1460,Tiffiny
Activity A,,09.01.10 14:25,normal,1461,Carmella
Activity BC,,09.01.10 14:26,normal,1461,Micheline
Activity B,,09.01.10 14:28,normal,1461,Tiffiny
Activity A,,09.01.10 14:29,Rework,1462,Seth
Activity BC,,09.01.10 14:31,Rework,1462,Micheline
Activity B,,09.01.10 14:32,Rework,1462,Grayce
Activity BC,,09.01.10 14:34,Rework,1462,Micheline
Activity B,,09.01.10 14:35,Rework,1462,Grayce
Activity W,,09.01.10 14:36,Early,1463,Sharee
Activity AB,,09.01.10 14:38,Early,1463,Issac
Activity A,,09.01.10 14:39,Early,1463,Jin
Activity T,,09.01.10 14:41,Early,1463,Joe
Activity V,,09.01.10 14:42,Early,1463,Jamika
Activity Z,,09.01.10 14:44,Early,1463,Sandra
Activity U,,09.01.10 14:45,Early,1463,Brian
Activity B,,09.01.10 14:47,Early,1463,Deloras
Activity BZ,,09.01.10 14:48,Late,1464,Issac
Activity A,,09.01.10 14:49,Late,1464,Sharee
Activity B,,09.01.10 14:51,Late,1464,Chan
Random activity 57,,09.01.10 14:52,Insert,1465,Random user 24
Activity A,,09.01.10 14:54,Insert,1465,Amanda
Activity C,,09.01.10 14:55,Insert,1465,Della
Random activity 51,,09.01.10 14:57,Insert,1465,Random user 64
Activity G,,09.01.10 14:58,Insert,1465,Alyce
Activity I,,09.01.10 15:00,Insert,1465,Lannie
Activity H,,09.01.10 15:01,Insert,1465,Josef
Activity D,,09.01.10 15:02,Insert,1465,Hassie
Activity S,,09.01.10 15:04,Insert,1465,Velda
Activity B,,09.01.10 15:05,Insert,1465,Tiffiny
Activity BC,,09.01.10 15:07,Late,1466,Micheline
Activity A,,09.01.10 15:08,Late,1466,Carmella
Activity B,,09.01.10 15:10,Late,1466,Tiffiny
Activity A,,09.01.10 15:11,normal,1467,Micheline
Activity BD,,09.01.10 15:12,normal,1467,Junior
Activity BJ,,09.01.10 15:14,normal,1467,Vickie
Activity BN,,09.01.10 15:15,normal,1467,Hassie
Activity BK,,09.01.10 15:17,normal,1467,Elisha
Activity BE,,09.01.10 15:18,normal,1467,Craig
Activity BQ,,09.01.10 15:20,normal,1467,Frances
Activity BR,,09.01.10 15:21,normal,1467,Chan
Activity BY,,09.01.10 15:23,normal,1467,Tiffiny
Activity BS,,09.01.10 15:24,normal,1467,Seth
Activity B,,09.01.10 15:25,normal,1467,Ryan
Activity A,,09.01.10 15:27,normal,1468,Micheline
Activity T,,09.01.10 15:28,normal,1468,Jack
Activity AN,,09.01.10 15:30,normal,1468,Hugo
Activity AP,,09.01.10 15:31,normal,1468,Tiffiny
Activity AO,,09.01.10 15:33,normal,1468,Iluminada
Activity U,,09.01.10 15:34,normal,1468,Brant
Activity B,,09.01.10 15:36,normal,1468,Deloras
Activity A,,09.01.10 15:37,normal,1469,Joe
Activity BC,,09.01.10 15:38,normal,1469,Micheline
Activity B,,09.01.10 15:40,normal,1469,Tiffiny
Activity A,,09.01.10 15:41,normal,1470,Joe
Activity BC,,09.01.10 15:43,normal,1470,Micheline
Activity B,,09.01.10 15:44,normal,1470,Grayce
Activity A,,09.01.10 15:46,normal,1471,Micheline
Activity T,,09.01.10 15:47,normal,1471,Grayce
Activity AC,,09.01.10 15:48,normal,1471,Lucy
Activity AE,,09.01.10 15:50,normal,1471,Amanda
Activity AD,,09.01.10 15:51,normal,1471,Joe
Activity U,,09.01.10 15:53,normal,1471,Brian
Activity B,,09.01.10 15:54,normal,1471,Tiffiny
Activity A,,09.01.10 15:56,normal,1472,Chan
Activity BD,,09.01.10 15:57,normal,1472,Brian
Activity BH,,09.01.10 15:59,normal,1472,Donald
Activity BI,,09.01.10 16:00,normal,1472,Evelin
Activity BE,,09.01.10 16:01,normal,1472,Craig
Activity BQ,,09.01.10 16:03,normal,1472,Frances
Activity BR,,09.01.10 16:04,normal,1472,Pam
Activity BW,,09.01.10 16:06,normal,1472,Keven
Activity BS,,09.01.10 16:07,normal,1472,Rossie
Activity B,,09.01.10 16:09,normal,1472,Ronald
Activity A,,09.01.10 16:10,SkipSequence,1473,Amanda
Activity C,,09.01.10 16:12,SkipSequence,1473,Vickie
Activity L,,09.01.10 16:13,SkipSequence,1473,Lisa
Activity D,,09.01.10 16:14,SkipSequence,1473,Sandra
Activity S,,09.01.10 16:16,SkipSequence,1473,Brian
Activity B,,09.01.10 16:17,SkipSequence,1473,Ronald
Activity A,,09.01.10 16:19,normal,1474,Micheline
Activity T,,09.01.10 16:20,normal,1474,Joe
Activity V,,09.01.10 16:22,normal,1474,Jin
Activity AA,,09.01.10 16:23,normal,1474,Jack
Activity W,,09.01.10 16:24,normal,1474,Sharee
Activity AB,,09.01.10 16:26,normal,1474,Issac
Activity U,,09.01.10 16:27,normal,1474,Jin
Activity B,,09.01.10 16:29,normal,1474,Tiffiny
Activity A,,09.01.10 16:30,SkipSequence,1475,Micheline
Activity T,,09.01.10 16:32,SkipSequence,1475,Grayce
Activity AC,,09.01.10 16:33,SkipSequence,1475,Iluminada
Activity AI,,09.01.10 16:35,SkipSequence,1475,Sherlene
Activity AJ,,09.01.10 16:36,SkipSequence,1475,Sigrid
Activity AD,,09.01.10 16:37,SkipSequence,1475,Jamika
Activity B,,09.01.10 16:39,SkipSequence,1475,Rossie
Activity A,,09.01.10 16:40,normal,1476,Seth
Activity BC,,09.01.10 16:42,normal,1476,Micheline
Activity B,,09.01.10 16:43,normal,1476,Tiffiny
Activity A,,09.01.10 16:45,Early,1477,Micheline
Activity BD,,09.01.10 16:46,Early,1477,Junior
Activity BJ,,09.01.10 16:48,Early,1477,Hugo
Activity BM,,09.01.10 16:49,Early,1477,Amanda
Activity BK,,09.01.10 16:50,Early,1477,Elisha
Activity BE,,09.01.10 16:52,Early,1477,Craig
Activity BR,,09.01.10 16:53,Early,1477,Paul
Activity BQ,,09.01.10 16:55,Early,1477,Frances
Activity BU,,09.01.10 16:56,Early,1477,Michaele
Activity BS,,09.01.10 16:58,Early,1477,Tiffiny
Activity B,,09.01.10 16:59,Early,1477,Ronald
Activity A,,09.01.10 17:00,normal,1478,Micheline
Activity BD,,09.01.10 17:02,normal,1478,Junior
Activity BJ,,09.01.10 17:03,normal,1478,Vickie
Activity BN,,09.01.10 17:05,normal,1478,Hassie
Activity BK,,09.01.10 17:06,normal,1478,Elisha
Activity BE,,09.01.10 17:08,normal,1478,Craig
Activity BQ,,09.01.10 17:09,normal,1478,Frances
Activity BR,,09.01.10 17:11,normal,1478,Tiffiny
Activity BV,,09.01.10 17:12,normal,1478,Vickie
Activity BS,,09.01.10 17:13,normal,1478,Hoyt
Activity B,,09.01.10 17:15,normal,1478,Velda
Activity A,,09.01.10 17:16,normal,1479,Sharee
Activity BZ,,09.01.10 17:18,normal,1479,Issac
Activity B,,09.01.10 17:19,normal,1479,Chan
Activity BC,,09.01.10 17:21,Early,1480,Micheline
Activity A,,09.01.10 17:22,Early,1480,Joe
Activity B,,09.01.10 17:24,Early,1480,Tiffiny
Activity A,,09.01.10 17:25,Attribute,1481,Michaele
Activity BZ,,09.01.10 17:26,Attribute,1481,Lourdes
Activity B,,09.01.10 17:28,Attribute,1481,Hugo
Activity A,,09.01.10 17:29,normal,1482,Joe
Activity BC,,09.01.10 17:31,normal,1482,Micheline
Activity B,,09.01.10 17:32,normal,1482,Tiffiny
Activity A,,09.01.10 17:34,normal,1483,Micheline
Activity T,,09.01.10 17:35,normal,1483,Grayce
Activity AC,,09.01.10 17:36,normal,1483,Pam
Activity AF,,09.01.10 17:38,normal,1483,Lourdes
Activity AD,,09.01.10 17:39,normal,1483,Brant
Activity U,,09.01.10 17:41,normal,1483,Ronald
Activity B,,09.01.10 17:42,normal,1483,Tiffiny
Activity BC,,09.01.10 17:44,SkipSequence,1484,Micheline
Activity B,,09.01.10 17:45,SkipSequence,1484,Grayce
Activity A,,09.01.10 17:47,normal,1485,Seth
Activity BC,,09.01.10 17:48,normal,1485,Micheline
Activity B,,09.01.10 17:49,normal,1485,Grayce
Activity A,,09.01.10 17:51,Insert,1486,Micheline
Activity BD,,09.01.10 17:52,Insert,1486,Lisa
Activity BP,,09.01.10 17:54,Insert,1486,Carmella
Random activity 5,,09.01.10 17:55,Insert,1486,Random user 47
Activity BE,,09.01.10 17:57,Insert,1486,Lisa
Activity BQ,,09.01.10 17:58,Insert,1486,Jamika
Activity BR,,09.01.10 18:00,Insert,1486,Brant
Activity BY,,09.01.10 18:01,Insert,1486,Amanda
Activity BS,,09.01.10 18:02,Insert,1486,Howard
Activity B,,09.01.10 18:04,Insert,1486,Johnny
Activity A,,09.01.10 18:05,Rework,1487,Chan
Activity BD,,09.01.10 18:07,Rework,1487,Evelin
Activity BF,,09.01.10 18:08,Rework,1487,Evelin
Activity BG,,09.01.10 18:10,Rework,1487,Jamika
Activity BE,,09.01.10 18:11,Rework,1487,Junior
Activity BQ,,09.01.10 18:12,Rework,1487,Della
Activity BR,,09.01.10 18:14,Rework,1487,Earl
Activity BE,,09.01.10 18:15,Rework,1487,Junior
Activity BQ,,09.01.10 18:17,Rework,1487,Della
Activity BR,,09.01.10 18:18,Rework,1487,Earl
Activity BX,,09.01.10 18:20,Rework,1487,Velda
Activity BS,,09.01.10 18:21,Rework,1487,James
Activity B,,09.01.10 18:23,Rework,1487,Donald
Activity A,,09.01.10 18:24,normal,1488,Chan
Activity BD,,09.01.10 18:25,normal,1488,Shandi
Activity BJ,,09.01.10 18:27,normal,1488,Vickie
Activity BN,,09.01.10 18:28,normal,1488,Hassie
Activity BK,,09.01.10 18:30,normal,1488,Elisha
Activity BE,,09.01.10 18:31,normal,1488,Junior
Activity BQ,,09.01.10 18:33,normal,1488,Lisa
Activity BR,,09.01.10 18:34,normal,1488,Alyce
Activity BV,,09.01.10 18:36,normal,1488,Craig
Activity BS,,09.01.10 18:37,normal,1488,Doretta
Activity B,,09.01.10 18:38,normal,1488,Tiffiny
Activity A,,09.01.10 18:40,normal,1489,Amanda
Activity C,,09.01.10 18:41,normal,1489,Hoyt
Activity L,,09.01.10 18:43,normal,1489,Lisa
Activity O,,09.01.10 18:44,normal,1489,Michaele
Activity M,,09.01.10 18:46,normal,1489,Maryellen
Activity D,,09.01.10 18:47,normal,1489,Issac
Activity S,,09.01.10 18:48,normal,1489,Ryan
Activity B,,09.01.10 18:50,normal,1489,Deloras
Activity A,,09.01.10 18:51,SkipSequence,1490,Micheline
Activity T,,09.01.10 18:53,SkipSequence,1490,Grayce
Activity AE,,09.01.10 18:54,SkipSequence,1490,Amanda
Activity AD,,09.01.10 18:56,SkipSequence,1490,Howard
Activity U,,09.01.10 18:57,SkipSequence,1490,Hoyt
Activity B,,09.01.10 18:59,SkipSequence,1490,Rossie
Activity A,,09.01.10 19:00,normal,1491,Steve
Activity C,,09.01.10 19:01,normal,1491,Della
Activity G,,09.01.10 19:03,normal,1491,Jack
Activity K,,09.01.10 19:04,normal,1491,Sherell
Activity H,,09.01.10 19:06,normal,1491,James
Activity D,,09.01.10 19:07,normal,1491,Sandra
Activity S,,09.01.10 19:09,normal,1491,Chan
Activity B,,09.01.10 19:10,normal,1491,Ronald
Activity A,,09.01.10 19:12,Rework,1492,Micheline
Activity BD,,09.01.10 19:13,Rework,1492,Brian
Activity BH,,09.01.10 19:14,Rework,1492,Donald
Activity BI,,09.01.10 19:16,Rework,1492,Evelin
Activity BE,,09.01.10 19:17,Rework,1492,Craig
Activity BD,,09.01.10 19:19,Rework,1492,Brian
Activity BH,,09.01.10 19:20,Rework,1492,Donald
Activity BI,,09.01.10 19:22,Rework,1492,Evelin
Activity BQ,,09.01.10 19:23,Rework,1492,Frances
Activity BR,,09.01.10 19:24,Rework,1492,Paul
Activity BU,,09.01.10 19:26,Rework,1492,Michaele
Activity BS,,09.01.10 19:27,Rework,1492,Sandra
Activity B,,09.01.10 19:29,Rework,1492,Brian
Activity A,,09.01.10 19:30,normal,1493,Amanda
Activity C,,09.01.10 19:32,normal,1493,Lucy
Activity L,,09.01.10 19:33,normal,1493,Lisa
Activity O,,09.01.10 19:35,normal,1493,Michaele
Activity M,,09.01.10 19:36,normal,1493,Jack
Activity D,,09.01.10 19:37,normal,1493,Hassie
Activity S,,09.01.10 19:39,normal,1493,Lisa
Activity B,,09.01.10 19:40,normal,1493,Deloras
Activity A,,09.01.10 19:42,Rework,1494,Micheline
Activity BD,,09.01.10 19:43,Rework,1494,Junior
Activity BJ,,09.01.10 19:45,Rework,1494,Hugo
Activity BM,,09.01.10 19:46,Rework,1494,Amanda
Activity A,,09.01.10 19:48,Rework,1494,Micheline
Activity BD,,09.01.10 19:49,Rework,1494,Junior
Activity BK,,09.01.10 19:50,Rework,1494,Elisha
Activity BE,,09.01.10 19:52,Rework,1494,Craig
Activity BQ,,09.01.10 19:53,Rework,1494,Frances
Activity BR,,09.01.10 19:55,Rework,1494,Pam
Activity BW,,09.01.10 19:56,Rework,1494,Ling
Activity BS,,09.01.10 19:58,Rework,1494,Junior
Activity B,,09.01.10 19:59,Rework,1494,Sigrid
Activity A,,09.01.10 20:00,normal,1495,Joe
Activity BC,,09.01.10 20:02,normal,1495,Micheline
Activity B,,09.01.10 20:03,normal,1495,Tiffiny
Activity A,,09.01.10 20:05,normal,1496,Amanda
Activity C,,09.01.10 20:06,normal,1496,Seth
Activity L,,09.01.10 20:08,normal,1496,Pam
Activity N,,09.01.10 20:09,normal,1496,Vickie
Activity M,,09.01.10 20:11,normal,1496,Maryellen
Activity D,,09.01.10 20:12,normal,1496,Hassie
Activity S,,09.01.10 20:13,normal,1496,Lisa
Activity B,,09.01.10 20:15,normal,1496,Deloras
Activity A,,09.01.10 20:16,Attribute,1497,Roseanne
Activity BZ,,09.01.10 20:18,Attribute,1497,Lisa
Activity B,,09.01.10 20:19,Attribute,1497,Jimmy
Activity A,,09.01.10 20:21,normal,1498,Jin
Activity T,,09.01.10 20:22,normal,1498,Grayce
Activity AC,,09.01.10 20:24,normal,1498,Ling
Activity AE,,09.01.10 20:25,normal,1498,Amanda
Activity AD,,09.01.10 20:26,normal,1498,Joe
Activity U,,09.01.10 20:28,normal,1498,Sandra
Activity B,,09.01.10 20:29,normal,1498,Rossie
Activity A,,09.01.10 20:31,normal,1499,Micheline
Activity BD,,09.01.10 20:32,normal,1499,Evelin
Activity BF,,09.01.10 20:34,normal,1499,Evelin
Activity BG,,09.01.10 20:35,normal,1499,Jamika
